,transaction_id,product_id,quantity,unit_price_GBP,line_total_GBP
7570,92664,5078,5,1.44,7.2
7571,92664,5061,5,3.19,15.95
7572,92664,5033,7,9.85,68.95
7573,92664,5141,5,1.99,9.95
7574,92664,5132,4,2.32,9.28
7575,92664,5159,5,2.1,10.5
7576,92665,5144,1,1.79,1.79
7577,92665,5009,4,0.82,3.28
7578,92665,5179,2,2.0,4.0
7579,92665,5092,3,0.92,2.76
7580,92666,5207,4,4.17,16.68
7581,92666,5058,6,1.58,9.48
7582,92666,5155,8,2.73,21.84
7583,92666,5074,9,3.21,28.89
7584,92666,5035,9,1.13,10.17
7585,92666,5070,6,2.27,13.62
7586,92666,5149,6,1.9,11.4
7587,92667,5225,3,3.66,10.98
7588,92667,5202,9,0.67,6.03
7589,92668,5199,5,7.08,35.4
7590,92668,5059,9,1.15,10.35
7591,92668,5083,7,1.07,7.49
7592,92668,5127,3,1.69,5.07
7593,92668,5160,8,1.03,8.24
7594,92669,5246,9,2.9,26.1
7595,92669,5085,8,0.88,7.04
7596,92669,5137,7,4.26,29.82
7597,92669,5020,5,2.17,10.85
7598,92669,5089,1,2.69,2.69
7599,92669,5198,8,4.15,33.2
7600,92669,5162,3,1.63,4.89
7601,92669,5244,4,1.18,4.72
7602,92670,5160,8,1.03,8.24
7603,92670,5037,5,1.36,6.8
7604,92670,5064,2,11.2,22.4
7605,92670,5011,8,0.79,6.32
7606,92670,5091,3,3.34,10.02
7607,92670,5227,5,1.7,8.5
7608,92670,5247,3,2.25,6.75
7609,92671,5096,6,2.09,12.54
7610,92671,5091,4,3.34,13.36
7611,92671,5136,3,1.79,5.37
7612,92671,5142,6,3.98,23.88
7613,92671,5032,2,3.63,7.26
7614,92671,5038,1,1.22,1.22
7615,92671,5090,1,1.38,1.38
7616,92672,5098,1,3.22,3.22
7617,92672,5169,4,1.19,4.76
7618,92673,5164,9,1.13,10.17
7619,92673,5044,5,1.52,7.6
7620,92673,5225,2,3.66,7.32
7621,92673,5016,3,0.98,2.94
7622,92673,5017,5,3.62,18.1
7623,92673,5195,9,1.95,17.55
7624,92673,5242,8,5.15,41.2
7625,92673,5028,7,0.99,6.93
7626,92674,5185,5,2.27,11.35
7627,92674,5244,5,1.18,5.9
7628,92674,5232,9,2.83,25.47
7629,92674,5067,2,5.06,10.12
7630,92674,5169,5,1.19,5.95
7631,92674,5188,5,3.62,18.1
7632,92675,5146,9,7.8,70.2
7633,92676,5231,5,1.24,6.2
7634,92676,5127,3,1.69,5.07
7635,92676,5083,8,1.07,8.56
7636,92676,5045,8,1.52,12.16
7637,92676,5240,3,4.44,13.32
7638,92677,5119,2,0.55,1.1
7639,92677,5033,7,9.85,68.95
7640,92677,5012,7,5.82,40.74
7641,92677,5200,4,10.31,41.24
7642,92677,5183,2,8.9,17.8
7643,92677,5078,3,1.44,4.32
7644,92677,5031,3,4.54,13.62
7645,92678,5047,4,1.24,4.96
7646,92678,5221,1,1.28,1.28
7647,92679,5212,2,8.41,16.82
7648,92679,5158,1,1.66,1.66
7649,92679,5223,8,4.82,38.56
7650,92679,5090,4,1.38,5.52
7651,92680,5199,4,7.08,28.32
7652,92680,5207,9,4.17,37.53
7653,92680,5031,2,4.54,9.08
7654,92681,5053,6,1.82,10.92
7655,92682,5018,5,1.44,7.2
7656,92682,5178,6,3.44,20.64
7657,92682,5061,7,3.19,22.33
7658,92682,5079,6,2.09,12.54
7659,92682,5074,5,3.21,16.05
7660,92682,5125,5,3.06,15.3
7661,92682,5180,2,2.86,5.72
7662,92683,5233,7,2.34,16.38
7663,92684,5219,3,2.87,8.61
7664,92684,5104,7,9.11,63.77
7665,92684,5015,4,5.24,20.96
7666,92684,5079,5,2.09,10.45
7667,92685,5056,7,1.16,8.12
7668,92685,5200,1,10.31,10.31
7669,92685,5091,4,3.34,13.36
7670,92686,5093,2,2.56,5.12
7671,92686,5017,9,3.62,32.58
7672,92686,5115,6,2.09,12.54
7673,92686,5003,7,4.39,30.73
7674,92686,5173,6,3.21,19.26
7675,92686,5014,5,3.57,17.85
7676,92686,5211,6,5.05,30.3
7677,92686,5103,1,2.76,2.76
7678,92687,5002,9,2.47,22.23
7679,92687,5118,3,4.14,12.42
7680,92687,5041,3,3.67,11.01
7681,92687,5133,3,4.05,12.15
7682,92688,5187,1,5.4,5.4
7683,92688,5082,7,3.19,22.33
7684,92688,5215,6,6.87,41.22
7685,92688,5076,9,1.04,9.36
7686,92688,5065,5,0.71,3.55
7687,92689,5070,2,2.27,4.54
7688,92690,5133,7,4.05,28.35
7689,92690,5150,9,1.11,9.99
7690,92690,5198,7,4.15,29.05
7691,92691,5096,4,2.09,8.36
7692,92691,5204,6,1.24,7.44
7693,92691,5154,5,1.56,7.8
7694,92691,5064,9,11.2,100.8
7695,92691,5188,3,3.62,10.86
7696,92691,5202,5,0.67,3.35
7697,92692,5022,9,0.76,6.84
7698,92692,5114,1,2.59,2.59
7699,92692,5104,4,9.11,36.44
7700,92692,5061,6,3.19,19.14
7701,92693,5145,4,4.85,19.4
7702,92694,5202,6,0.67,4.02
7703,92695,5015,3,5.24,15.72
7704,92695,5135,9,11.85,106.65
7705,92695,5234,9,2.7,24.3
7706,92695,5117,7,0.94,6.58
7707,92695,5157,8,5.42,43.36
7708,92695,5143,3,3.58,10.74
7709,92695,5032,3,3.63,10.89
7710,92696,5193,6,4.45,26.7
7711,92696,5066,5,1.17,5.85
7712,92696,5146,5,7.8,39.0
7713,92696,5110,3,2.41,7.23
7714,92697,5027,6,7.74,46.44
7715,92697,5054,9,0.76,6.84
7716,92697,5029,4,0.81,3.24
7717,92697,5172,7,1.9,13.3
7718,92697,5047,2,1.24,2.48
7719,92698,5029,2,0.81,1.62
7720,92698,5027,3,7.74,23.22
7721,92698,5246,6,2.9,17.4
7722,92699,5162,6,1.63,9.78
7723,92699,5010,1,1.59,1.59
7724,92699,5218,6,3.4,20.4
7725,92699,5200,9,10.31,92.79
7726,92699,5216,3,0.91,2.73
7727,92700,5049,4,3.31,13.24
7728,92700,5013,7,4.68,32.76
7729,92700,5180,2,2.86,5.72
7730,92700,5059,1,1.15,1.15
7731,92700,5245,8,2.03,16.24
7732,92700,5197,9,2.67,24.03
7733,92700,5010,4,1.59,6.36
7734,92701,5126,3,1.14,3.42
7735,92701,5196,2,3.08,6.16
7736,92701,5155,3,2.73,8.19
7737,92701,5199,3,7.08,21.24
7738,92701,5166,7,0.87,6.09
7739,92701,5169,5,1.19,5.95
7740,92701,5032,1,3.63,3.63
7741,92702,5172,5,1.9,9.5
7742,92702,5037,4,1.36,5.44
7743,92702,5024,2,5.64,11.28
7744,92702,5202,5,0.67,3.35
7745,92703,5105,8,5.74,45.92
7746,92703,5074,8,3.21,25.68
7747,92703,5163,4,4.1,16.4
7748,92704,5200,9,10.31,92.79
7749,92704,5062,5,4.46,22.3
7750,92704,5029,3,0.81,2.43
7751,92705,5224,1,10.99,10.99
7752,92706,5002,9,2.47,22.23
7753,92706,5089,6,2.69,16.14
7754,92707,5198,7,4.15,29.05
7755,92707,5158,8,1.66,13.28
7756,92708,5037,6,1.36,8.16
7757,92708,5138,9,2.76,24.84
7758,92708,5025,8,3.49,27.92
7759,92708,5133,9,4.05,36.45
7760,92708,5089,5,2.69,13.45
7761,92708,5077,6,2.92,17.52
7762,92708,5121,2,1.17,2.34
7763,92709,5183,5,8.9,44.5
7764,92709,5081,9,7.87,70.83
7765,92709,5110,2,2.41,4.82
7766,92709,5249,7,0.91,6.37
7767,92709,5006,8,1.72,13.76
7768,92709,5232,7,2.83,19.81
7769,92709,5058,2,1.58,3.16
7770,92709,5047,4,1.24,4.96
7771,92710,5183,5,8.9,44.5
7772,92710,5112,4,1.18,4.72
7773,92710,5159,3,2.1,6.3
7774,92710,5170,8,5.62,44.96
7775,92710,5162,3,1.63,4.89
7776,92710,5250,7,1.21,8.47
7777,92710,5032,2,3.63,7.26
7778,92711,5125,7,3.06,21.42
7779,92711,5198,4,4.15,16.6
7780,92711,5121,7,1.17,8.19
7781,92711,5250,4,1.21,4.84
7782,92711,5060,3,2.18,6.54
7783,92711,5042,5,4.0,20.0
7784,92711,5074,5,3.21,16.05
7785,92712,5119,3,0.55,1.65
7786,92712,5114,7,2.59,18.13
7787,92712,5235,6,4.01,24.06
7788,92712,5036,4,3.37,13.48
7789,92712,5046,4,4.33,17.32
7790,92712,5162,6,1.63,9.78
7791,92713,5057,7,4.7,32.9
7792,92713,5050,1,2.46,2.46
7793,92713,5081,1,7.87,7.87
7794,92714,5134,5,2.59,12.95
7795,92715,5243,3,1.82,5.46
7796,92715,5239,3,1.94,5.82
7797,92716,5237,6,1.02,6.12
7798,92716,5005,6,5.28,31.68
7799,92716,5089,7,2.69,18.83
7800,92716,5066,5,1.17,5.85
7801,92716,5248,4,5.31,21.24
7802,92716,5140,4,10.14,40.56
7803,92716,5021,3,1.61,4.83
7804,92716,5082,8,3.19,25.52
7805,92717,5151,7,4.07,28.49
7806,92717,5080,6,2.43,14.58
7807,92717,5085,2,0.88,1.76
7808,92717,5027,5,7.74,38.7
7809,92717,5201,8,1.79,14.32
7810,92717,5056,1,1.16,1.16
7811,92717,5196,2,3.08,6.16
7812,92717,5089,3,2.69,8.07
7813,92718,5056,4,1.16,4.64
7814,92718,5095,3,2.63,7.89
7815,92718,5118,5,4.14,20.7
7816,92718,5051,4,2.35,9.4
7817,92718,5093,7,2.56,17.92
7818,92718,5173,8,3.21,25.68
7819,92718,5197,2,2.67,5.34
7820,92719,5149,6,1.9,11.4
7821,92719,5031,8,4.54,36.32
7822,92719,5040,3,3.27,9.81
7823,92719,5140,3,10.14,30.42
7824,92719,5191,5,2.51,12.55
7825,92719,5132,6,2.32,13.92
7826,92719,5059,7,1.15,8.05
7827,92720,5033,3,9.85,29.55
7828,92720,5132,8,2.32,18.56
7829,92720,5053,4,1.82,7.28
7830,92720,5183,5,8.9,44.5
7831,92720,5009,6,0.82,4.92
7832,92720,5100,1,3.33,3.33
7833,92720,5130,9,1.16,10.44
7834,92720,5017,7,3.62,25.34
7835,92721,5079,3,2.09,6.27
7836,92721,5218,2,3.4,6.8
7837,92721,5239,3,1.94,5.82
7838,92721,5012,6,5.82,34.92
7839,92721,5166,4,0.87,3.48
7840,92721,5204,4,1.24,4.96
7841,92722,5134,5,2.59,12.95
7842,92722,5020,1,2.17,2.17
7843,92722,5124,2,3.96,7.92
7844,92722,5023,7,0.79,5.53
7845,92722,5100,8,3.33,26.64
7846,92723,5031,7,4.54,31.78
7847,92723,5009,8,0.82,6.56
7848,92723,5246,9,2.9,26.1
7849,92723,5165,9,0.67,6.03
7850,92723,5243,5,1.82,9.1
7851,92723,5187,1,5.4,5.4
7852,92723,5044,5,1.52,7.6
7853,92723,5154,7,1.56,10.92
7854,92724,5156,5,3.22,16.1
7855,92724,5147,9,2.47,22.23
7856,92724,5118,5,4.14,20.7
7857,92724,5059,5,1.15,5.75
7858,92724,5159,5,2.1,10.5
7859,92724,5134,7,2.59,18.13
7860,92724,5018,9,1.44,12.96
7861,92725,5115,3,2.09,6.27
7862,92725,5244,2,1.18,2.36
7863,92726,5165,1,0.67,0.67
7864,92726,5099,7,0.6,4.2
7865,92726,5126,7,1.14,7.98
7866,92726,5217,4,1.5,6.0
7867,92727,5164,2,1.13,2.26
7868,92727,5187,9,5.4,48.6
7869,92728,5192,4,1.28,5.12
7870,92728,5152,6,2.98,17.88
7871,92728,5184,7,3.13,21.91
7872,92728,5059,1,1.15,1.15
7873,92728,5077,3,2.92,8.76
7874,92728,5048,4,4.97,19.88
7875,92729,5154,8,1.56,12.48
7876,92729,5109,9,0.89,8.01
7877,92730,5099,9,0.6,5.4
7878,92730,5128,7,2.62,18.34
7879,92730,5103,9,2.76,24.84
7880,92730,5137,7,4.26,29.82
7881,92731,5021,6,1.61,9.66
7882,92731,5105,6,5.74,34.44
7883,92731,5184,8,3.13,25.04
7884,92731,5056,3,1.16,3.48
7885,92731,5106,5,2.28,11.4
7886,92732,5090,3,1.38,4.14
7887,92732,5160,5,1.03,5.15
7888,92733,5054,2,0.76,1.52
7889,92733,5112,5,1.18,5.9
7890,92733,5070,3,2.27,6.81
7891,92733,5238,2,2.12,4.24
7892,92734,5127,1,1.69,1.69
7893,92734,5140,8,10.14,81.12
7894,92734,5130,5,1.16,5.8
7895,92734,5104,2,9.11,18.22
7896,92734,5076,8,1.04,8.32
7897,92734,5171,5,2.18,10.9
7898,92734,5215,9,6.87,61.83
7899,92734,5041,1,3.67,3.67
7900,92735,5203,1,2.15,2.15
7901,92735,5120,3,3.81,11.43
7902,92735,5047,3,1.24,3.72
7903,92735,5064,4,11.2,44.8
7904,92736,5003,6,4.39,26.34
7905,92736,5020,3,2.17,6.51
7906,92736,5040,3,3.27,9.81
7907,92736,5166,3,0.87,2.61
7908,92737,5186,1,1.72,1.72
7909,92738,5163,4,4.1,16.4
7910,92738,5203,3,2.15,6.45
7911,92738,5183,9,8.9,80.1
7912,92738,5061,9,3.19,28.71
7913,92738,5147,3,2.47,7.41
7914,92738,5054,6,0.76,4.56
7915,92739,5025,5,3.49,17.45
7916,92739,5140,3,10.14,30.42
7917,92740,5054,8,0.76,6.08
7918,92740,5062,2,4.46,8.92
7919,92740,5032,5,3.63,18.15
7920,92741,5032,1,3.63,3.63
7921,92741,5161,8,3.86,30.88
7922,92742,5066,7,1.17,8.19
7923,92742,5248,4,5.31,21.24
7924,92743,5141,6,1.99,11.94
7925,92743,5166,6,0.87,5.22
7926,92744,5206,8,1.67,13.36
7927,92745,5074,8,3.21,25.68
7928,92745,5100,2,3.33,6.66
7929,92745,5241,7,2.9,20.3
7930,92745,5031,3,4.54,13.62
7931,92745,5177,1,1.22,1.22
7932,92745,5039,9,3.27,29.43
7933,92746,5100,3,3.33,9.99
7934,92746,5072,7,1.76,12.32
7935,92746,5177,2,1.22,2.44
7936,92746,5125,2,3.06,6.12
7937,92746,5185,4,2.27,9.08
7938,92747,5028,3,0.99,2.97
7939,92747,5214,5,1.85,9.25
7940,92747,5132,4,2.32,9.28
7941,92747,5130,9,1.16,10.44
7942,92747,5157,4,5.42,21.68
7943,92747,5111,8,1.25,10.0
7944,92747,5011,1,0.79,0.79
7945,92747,5146,3,7.8,23.4
7946,92748,5018,4,1.44,5.76
7947,92748,5187,4,5.4,21.6
7948,92748,5090,8,1.38,11.04
7949,92748,5211,7,5.05,35.35
7950,92748,5036,5,3.37,16.85
7951,92748,5079,7,2.09,14.63
7952,92748,5181,5,2.27,11.35
7953,92749,5181,8,2.27,18.16
7954,92749,5103,1,2.76,2.76
7955,92749,5195,2,1.95,3.9
7956,92749,5125,4,3.06,12.24
7957,92749,5167,8,1.14,9.12
7958,92749,5150,2,1.11,2.22
7959,92749,5142,2,3.98,7.96
7960,92749,5012,6,5.82,34.92
7961,92750,5126,8,1.14,9.12
7962,92750,5054,9,0.76,6.84
7963,92750,5041,6,3.67,22.02
7964,92750,5131,7,2.66,18.62
7965,92750,5234,7,2.7,18.9
7966,92750,5092,3,0.92,2.76
7967,92751,5058,8,1.58,12.64
7968,92751,5223,9,4.82,43.38
7969,92751,5052,9,2.33,20.97
7970,92752,5112,1,1.18,1.18
7971,92752,5150,7,1.11,7.77
7972,92752,5106,7,2.28,15.96
7973,92752,5079,8,2.09,16.72
7974,92752,5132,2,2.32,4.64
7975,92752,5117,6,0.94,5.64
7976,92752,5175,7,4.41,30.87
7977,92753,5021,9,1.61,14.49
7978,92753,5144,8,1.79,14.32
7979,92753,5195,6,1.95,11.7
7980,92753,5214,9,1.85,16.65
7981,92753,5161,6,3.86,23.16
7982,92754,5115,5,2.09,10.45
7983,92755,5152,6,2.98,17.88
7984,92755,5096,4,2.09,8.36
7985,92756,5128,6,2.62,15.72
7986,92757,5005,1,5.28,5.28
7987,92757,5132,4,2.32,9.28
7988,92757,5187,6,5.4,32.4
7989,92757,5078,7,1.44,10.08
7990,92757,5124,4,3.96,15.84
7991,92757,5226,7,1.53,10.71
7992,92758,5193,8,4.45,35.6
7993,92758,5047,4,1.24,4.96
7994,92758,5182,8,4.05,32.4
7995,92758,5211,3,5.05,15.15
7996,92758,5212,3,8.41,25.23
7997,92759,5111,5,1.25,6.25
7998,92759,5121,5,1.17,5.85
7999,92759,5249,9,0.91,8.19
8000,92760,5159,5,2.1,10.5
8001,92760,5105,1,5.74,5.74
8002,92760,5198,5,4.15,20.75
8003,92760,5183,2,8.9,17.8
8004,92760,5143,4,3.58,14.32
8005,92760,5131,1,2.66,2.66
8006,92760,5010,7,1.59,11.13
8007,92761,5141,8,1.99,15.92
8008,92761,5010,7,1.59,11.13
8009,92761,5019,6,2.7,16.2
8010,92761,5046,5,4.33,21.65
8011,92761,5022,4,0.76,3.04
8012,92761,5249,1,0.91,0.91
8013,92762,5026,2,3.81,7.62
8014,92763,5199,3,7.08,21.24
8015,92763,5005,3,5.28,15.84
8016,92764,5220,6,5.49,32.94
8017,92764,5028,5,0.99,4.95
8018,92764,5202,2,0.67,1.34
8019,92764,5144,9,1.79,16.11
8020,92765,5248,5,5.31,26.55
8021,92765,5124,4,3.96,15.84
8022,92765,5036,5,3.37,16.85
8023,92766,5117,7,0.94,6.58
8024,92766,5042,5,4.0,20.0
8025,92766,5166,5,0.87,4.35
8026,92766,5107,1,2.39,2.39
8027,92766,5194,6,2.16,12.96
8028,92767,5183,8,8.9,71.2
8029,92767,5182,7,4.05,28.35
8030,92768,5092,7,0.92,6.44
8031,92768,5010,7,1.59,11.13
8032,92768,5231,9,1.24,11.16
8033,92768,5241,9,2.9,26.1
8034,92768,5235,1,4.01,4.01
8035,92768,5233,1,2.34,2.34
8036,92768,5164,4,1.13,4.52
8037,92768,5140,7,10.14,70.98
8038,92769,5147,5,2.47,12.35
8039,92769,5128,5,2.62,13.1
8040,92769,5068,7,4.01,28.07
8041,92769,5099,6,0.6,3.6
8042,92770,5044,6,1.52,9.12
8043,92770,5202,4,0.67,2.68
8044,92770,5193,5,4.45,22.25
8045,92770,5134,6,2.59,15.54
8046,92770,5048,3,4.97,14.91
8047,92771,5095,3,2.63,7.89
8048,92771,5040,6,3.27,19.62
8049,92771,5201,2,1.79,3.58
8050,92772,5187,8,5.4,43.2
8051,92773,5193,8,4.45,35.6
8052,92773,5015,4,5.24,20.96
8053,92773,5101,3,0.86,2.58
8054,92773,5179,9,2.0,18.0
8055,92773,5097,7,5.7,39.9
8056,92774,5220,9,5.49,49.41
8057,92774,5132,2,2.32,4.64
8058,92775,5098,1,3.22,3.22
8059,92775,5107,5,2.39,11.95
8060,92775,5073,8,1.5,12.0
8061,92775,5180,8,2.86,22.88
8062,92775,5006,5,1.72,8.6
8063,92776,5096,6,2.09,12.54
8064,92776,5023,9,0.79,7.11
8065,92776,5128,2,2.62,5.24
8066,92776,5177,1,1.22,1.22
8067,92776,5073,2,1.5,3.0
8068,92776,5199,5,7.08,35.4
8069,92776,5234,3,2.7,8.1
8070,92776,5059,7,1.15,8.05
8071,92777,5073,4,1.5,6.0
8072,92778,5005,8,5.28,42.24
8073,92778,5244,2,1.18,2.36
8074,92778,5111,4,1.25,5.0
8075,92778,5087,7,2.93,20.51
8076,92778,5238,3,2.12,6.36
8077,92778,5234,5,2.7,13.5
8078,92779,5244,3,1.18,3.54
8079,92779,5188,5,3.62,18.1
8080,92779,5108,1,1.04,1.04
8081,92779,5099,8,0.6,4.8
8082,92779,5141,4,1.99,7.96
8083,92779,5069,6,3.28,19.68
8084,92779,5021,9,1.61,14.49
8085,92780,5107,2,2.39,4.78
8086,92780,5222,1,2.35,2.35
8087,92780,5063,4,1.91,7.64
8088,92780,5086,4,2.05,8.2
8089,92780,5069,8,3.28,26.24
8090,92780,5100,8,3.33,26.64
8091,92780,5023,5,0.79,3.95
8092,92781,5102,4,2.89,11.56
8093,92782,5087,8,2.93,23.44
8094,92782,5073,9,1.5,13.5
8095,92782,5076,6,1.04,6.24
8096,92782,5098,5,3.22,16.1
8097,92783,5198,3,4.15,12.45
8098,92783,5176,6,0.54,3.24
8099,92783,5106,4,2.28,9.12
8100,92783,5137,9,4.26,38.34
8101,92783,5042,4,4.0,16.0
8102,92784,5212,3,8.41,25.23
8103,92784,5200,2,10.31,20.62
8104,92785,5035,9,1.13,10.17
8105,92785,5220,9,5.49,49.41
8106,92785,5199,4,7.08,28.32
8107,92785,5219,8,2.87,22.96
8108,92786,5202,1,0.67,0.67
8109,92786,5238,9,2.12,19.08
8110,92787,5038,5,1.22,6.1
8111,92787,5007,3,4.27,12.81
8112,92787,5108,9,1.04,9.36
8113,92787,5039,5,3.27,16.35
8114,92787,5121,2,1.17,2.34
8115,92787,5133,6,4.05,24.3
8116,92787,5014,3,3.57,10.71
8117,92787,5247,2,2.25,4.5
8118,92788,5044,3,1.52,4.56
8119,92788,5148,7,9.25,64.75
8120,92788,5119,1,0.55,0.55
8121,92788,5225,2,3.66,7.32
8122,92788,5185,8,2.27,18.16
8123,92788,5229,9,3.94,35.46
8124,92789,5204,8,1.24,9.92
8125,92789,5136,2,1.79,3.58
8126,92789,5089,8,2.69,21.52
8127,92789,5242,1,5.15,5.15
8128,92789,5243,8,1.82,14.56
8129,92789,5032,6,3.63,21.78
8130,92789,5053,3,1.82,5.46
8131,92789,5239,4,1.94,7.76
8132,92790,5032,6,3.63,21.78
8133,92790,5210,8,2.89,23.12
8134,92791,5044,7,1.52,10.64
8135,92791,5235,1,4.01,4.01
8136,92791,5210,7,2.89,20.23
8137,92791,5215,6,6.87,41.22
8138,92791,5056,6,1.16,6.96
8139,92791,5236,9,2.35,21.15
8140,92792,5089,7,2.69,18.83
8141,92792,5184,7,3.13,21.91
8142,92792,5216,4,0.91,3.64
8143,92792,5024,6,5.64,33.84
8144,92793,5238,5,2.12,10.6
8145,92793,5032,2,3.63,7.26
8146,92793,5212,9,8.41,75.69
8147,92793,5096,1,2.09,2.09
8148,92793,5101,6,0.86,5.16
8149,92793,5002,1,2.47,2.47
8150,92793,5207,1,4.17,4.17
8151,92794,5250,9,1.21,10.89
8152,92794,5009,3,0.82,2.46
8153,92794,5153,4,2.69,10.76
8154,92795,5248,6,5.31,31.86
8155,92795,5159,2,2.1,4.2
8156,92795,5193,7,4.45,31.15
8157,92795,5137,4,4.26,17.04
8158,92795,5026,5,3.81,19.05
8159,92795,5220,7,5.49,38.43
8160,92795,5250,1,1.21,1.21
8161,92795,5072,8,1.76,14.08
8162,92796,5122,5,1.3,6.5
8163,92796,5089,2,2.69,5.38
8164,92796,5149,7,1.9,13.3
8165,92796,5031,3,4.54,13.62
8166,92796,5164,1,1.13,1.13
8167,92797,5149,6,1.9,11.4
8168,92797,5167,5,1.14,5.7
8169,92797,5201,4,1.79,7.16
8170,92797,5105,1,5.74,5.74
8171,92798,5137,6,4.26,25.56
8172,92798,5227,1,1.7,1.7
8173,92798,5161,5,3.86,19.3
8174,92798,5193,9,4.45,40.05
8175,92798,5087,4,2.93,11.72
8176,92798,5169,8,1.19,9.52
8177,92798,5195,3,1.95,5.85
8178,92799,5049,3,3.31,9.93
8179,92800,5045,2,1.52,3.04
8180,92800,5043,7,4.38,30.66
8181,92800,5037,7,1.36,9.52
8182,92800,5191,2,2.51,5.02
8183,92800,5047,9,1.24,11.16
8184,92800,5244,7,1.18,8.26
8185,92800,5113,3,2.59,7.77
8186,92800,5185,6,2.27,13.62
8187,92801,5206,5,1.67,8.35
8188,92801,5096,4,2.09,8.36
8189,92802,5199,7,7.08,49.56
8190,92802,5235,7,4.01,28.07
8191,92802,5244,4,1.18,4.72
8192,92802,5225,1,3.66,3.66
8193,92803,5116,1,2.05,2.05
8194,92803,5099,6,0.6,3.6
8195,92803,5133,2,4.05,8.1
8196,92804,5030,4,2.1,8.4
8197,92804,5062,5,4.46,22.3
8198,92804,5211,6,5.05,30.3
8199,92804,5051,6,2.35,14.1
8200,92804,5003,3,4.39,13.17
8201,92804,5036,4,3.37,13.48
8202,92804,5021,6,1.61,9.66
8203,92804,5193,1,4.45,4.45
8204,92805,5019,3,2.7,8.1
8205,92805,5212,5,8.41,42.05
8206,92805,5135,1,11.85,11.85
8207,92805,5182,4,4.05,16.2
8208,92805,5041,4,3.67,14.68
8209,92805,5121,8,1.17,9.36
8210,92806,5008,8,2.27,18.16
8211,92806,5062,1,4.46,4.46
8212,92807,5152,8,2.98,23.84
8213,92807,5071,8,2.67,21.36
8214,92807,5103,6,2.76,16.56
8215,92807,5195,2,1.95,3.9
8216,92807,5246,6,2.9,17.4
8217,92808,5024,7,5.64,39.48
8218,92808,5231,9,1.24,11.16
8219,92808,5228,4,2.8,11.2
8220,92808,5118,9,4.14,37.26
8221,92808,5085,4,0.88,3.52
8222,92808,5110,5,2.41,12.05
8223,92808,5177,6,1.22,7.32
8224,92809,5065,6,0.71,4.26
8225,92809,5111,2,1.25,2.5
8226,92809,5077,9,2.92,26.28
8227,92809,5072,8,1.76,14.08
8228,92809,5096,1,2.09,2.09
8229,92809,5137,8,4.26,34.08
8230,92809,5118,2,4.14,8.28
8231,92810,5095,4,2.63,10.52
8232,92811,5223,5,4.82,24.1
8233,92811,5157,4,5.42,21.68
8234,92811,5031,4,4.54,18.16
8235,92811,5052,7,2.33,16.31
8236,92812,5169,9,1.19,10.71
8237,92812,5037,4,1.36,5.44
8238,92812,5056,2,1.16,2.32
8239,92812,5120,6,3.81,22.86
8240,92812,5193,5,4.45,22.25
8241,92812,5104,2,9.11,18.22
8242,92812,5180,3,2.86,8.58
8243,92812,5216,4,0.91,3.64
8244,92813,5078,7,1.44,10.08
8245,92813,5091,7,3.34,23.38
8246,92813,5184,2,3.13,6.26
8247,92813,5248,2,5.31,10.62
8248,92813,5097,7,5.7,39.9
8249,92813,5206,1,1.67,1.67
8250,92813,5058,1,1.58,1.58
8251,92814,5094,1,1.66,1.66
8252,92814,5125,7,3.06,21.42
8253,92815,5233,6,2.34,14.04
8254,92815,5227,5,1.7,8.5
8255,92815,5116,3,2.05,6.15
8256,92815,5031,3,4.54,13.62
8257,92815,5064,1,11.2,11.2
8258,92815,5086,2,2.05,4.1
8259,92815,5008,8,2.27,18.16
8260,92816,5021,7,1.61,11.27
8261,92816,5015,6,5.24,31.44
8262,92816,5058,4,1.58,6.32
8263,92816,5038,9,1.22,10.98
8264,92816,5099,3,0.6,1.8
8265,92816,5097,4,5.7,22.8
8266,92816,5070,9,2.27,20.43
8267,92817,5200,2,10.31,20.62
8268,92817,5188,2,3.62,7.24
8269,92817,5170,8,5.62,44.96
8270,92817,5211,2,5.05,10.1
8271,92818,5023,6,0.79,4.74
8272,92818,5206,4,1.67,6.68
8273,92818,5218,9,3.4,30.6
8274,92818,5170,8,5.62,44.96
8275,92818,5158,8,1.66,13.28
8276,92819,5019,1,2.7,2.7
8277,92819,5123,6,1.65,9.9
8278,92819,5103,8,2.76,22.08
8279,92819,5195,6,1.95,11.7
8280,92820,5235,4,4.01,16.04
8281,92820,5125,9,3.06,27.54
8282,92820,5036,2,3.37,6.74
8283,92820,5188,9,3.62,32.58
8284,92820,5016,7,0.98,6.86
8285,92820,5011,7,0.79,5.53
8286,92820,5164,5,1.13,5.65
8287,92821,5162,4,1.63,6.52
8288,92821,5088,8,10.7,85.6
8289,92821,5037,4,1.36,5.44
8290,92822,5098,6,3.22,19.32
8291,92822,5039,3,3.27,9.81
8292,92822,5109,5,0.89,4.45
8293,92822,5122,6,1.3,7.8
8294,92822,5077,6,2.92,17.52
8295,92822,5221,8,1.28,10.24
8296,92823,5040,4,3.27,13.08
8297,92823,5245,6,2.03,12.18
8298,92823,5129,3,1.79,5.37
8299,92823,5156,7,3.22,22.54
8300,92823,5067,1,5.06,5.06
8301,92824,5040,9,3.27,29.43
8302,92824,5134,4,2.59,10.36
8303,92824,5153,7,2.69,18.83
8304,92825,5200,8,10.31,82.48
